oid,MHPS_ratio_W1,MHPS_low_W1,MHPS_high_W1,MHPS_non_zero_W1,MHPS_PN_flag_W1,MHPS_ratio_W2,MHPS_low_W2,MHPS_high_W2,MHPS_non_zero_W2,MHPS_PN_flag_W2,GP_DRW_sigma_W1,GP_DRW_tau_W1,GP_DRW_sigma_W2,GP_DRW_tau_W2,iqr_W1,iqr_W2,Amplitude_W1,AndersonDarling_W1,Autocor_length_W1,Beyond1Std_W1,Con_W1,Eta_e_W1,Gskew_W1,MaxSlope_W1,Mean_W1,Meanvariance_W1,MedianAbsDev_W1,MedianBRP_W1,PairSlopeTrend_W1,PercentAmplitude_W1,Q31_W1,Rcs_W1,Skew_W1,SmallKurtosis_W1,Std_W1,StetsonK_W1,Pvar_W1,ExcessVar_W1,SF_ML_amplitude_W1,SF_ML_gamma_W1,IAR_phi_W1,LinearTrend_W1,Amplitude_W2,AndersonDarling_W2,Autocor_length_W2,Beyond1Std_W2,Con_W2,Eta_e_W2,Gskew_W2,MaxSlope_W2,Mean_W2,Meanvariance_W2,MedianAbsDev_W2,MedianBRP_W2,PairSlopeTrend_W2,PercentAmplitude_W2,Q31_W2,Rcs_W2,Skew_W2,SmallKurtosis_W2,Std_W2,StetsonK_W2,Pvar_W2,ExcessVar_W2,SF_ML_amplitude_W2,SF_ML_gamma_W2,IAR_phi_W2,LinearTrend_W2
QSO_24.3909847-11.4394297,,,,,,,,,,,0.006772319439371262,1.0,0.05604363677877774,1.0,0.1930000000000014,0.21000000000000085,0.35749999999999993,0.7052439523206582,1.0,0.23529411764705882,0.0,0.8353238001347842,-0.2569999999999979,0.0016407893000106627,18.76594117647059,0.0089420408371209,0.10899999999999821,0.35294117647058826,0.0,0.025853814235556823,0.1930000000000014,0.2198949694479859,-0.9926848488815906,2.543758991797278,0.16780581234700867,0.8632278213483776,0.9987581648484206,3.99092124906435e-05,0.3026718872934357,1.6718515133384877,0.9978917890560285,-4.9229771692549284e-05,0.644499999999999,0.9976895892381342,1.0,0.35294117647058826,0.0,3.4023681326407123,0.242999999999995,0.008312949985019006,18.1545,0.013755605724396965,0.10699999999999932,0.6470588235294118,-0.06666666666666667,0.042220139998897545,0.21000000000000085,0.2389676531373025,0.9807863235412027,6.01072441828153,0.24972614412356467,0.7050000237322163,1.0,0.00016751813866652368,0.02251279780369182,-0.5,0.9661628799199586,-2.6531837047885107e-05
QSO_24.4442768-11.733237,,,,,,,,,,,0.01890681793568315,1.0,0.01594866438607857,1.0,0.2085000000000008,0.20400000000000063,0.36799999999999855,0.19881493147903948,1.0,0.23529411764705882,0.0,0.8217836639493886,-0.1700000000000017,0.0018612179155101122,18.910970588235298,0.009472776761003403,0.10500000000000043,0.23529411764705882,-0.13333333333333333,0.023929005335164514,0.2085000000000008,0.3550713325573274,-0.49832525103607184,1.004404421484622,0.1791394027162542,0.8180671936895251,1.0,6.874960351695558e-05,0.4285799284651847,1.1852698614995147,0.9990281354705297,-7.783613063806228e-05,0.38149999999999906,0.9575875773088247,1.0,0.17647058823529413,0.0,0.3986187472053017,-0.38300000000000267,0.0010442538209657255,18.065264705882356,0.009700212601590864,0.0940000000000012,0.4117647058823529,0.0,0.031643472498343296,0.20400000000000063,0.29887369570124783,-1.4520068468348757,4.649881682965832,0.1752369083510747,0.7747611224109991,0.999999975735072,6.725706478158546e-05,-0.5,-0.5,0.9993348691894668,-7.662012349191166e-05
QSO_24.5099065-11.8683649,,,,,,,,,,,0.010113752528169742,338.48101622969216,0.009816936684395518,198.15543804401307,0.16100000000000136,0.13449999999999918,0.3930000000000007,0.985900994787453,1.0,0.29411764705882354,0.0,0.21123583134411358,-0.36999999999999744,0.09317797121692241,18.718882352941176,0.009944485257058093,0.08099999999999952,0.47058823529411764,0.06666666666666667,0.03082995519522079,0.16100000000000136,0.20756637678412734,-1.4196103098806336,4.3058790168569026,0.1861496495874284,0.811705390716141,0.9999425857298913,7.376054910442905e-05,0.22847437153663822,2.0652617689470034,0.9996978935834642,-5.293387231872591e-05,0.277000000000001,0.38776828951269443,1.0,0.23529411764705882,0.0,0.4478222092043926,-0.07900000000000063,0.0942677720498702,18.19379411764706,0.007106677617810372,0.07000000000000028,0.4117647058823529,-0.06666666666666667,0.017381991926847425,0.13449999999999918,0.3538821735426124,-0.4212879225801556,1.2623795199283845,0.12929742943893235,0.7609545211852411,0.9999999999842036,1.474326726766108e-05,-0.5,-0.5,0.8397630370029326,-5.547512611531429e-05
QSO_24.521783-12.3381326,,,,,,,,,,,0.00471067880924872,1.0,0.015017360753971533,1.0,0.16212499999999963,0.1267499999999977,0.1952499999999997,0.9318209178491004,1.0,0.0,0.0,2.2053794146849675,-0.1564999999999941,0.001954344689081692,18.89721875,0.0062948738085819075,0.06650000000000311,0.3125,-0.03333333333333333,0.01444376963903771,0.16212499999999963,0.25971479558214533,-0.6268445887137507,-0.3187831824200811,0.11895560736441793,,1.0,-1.751603720046093e-06,0.4562517907227047,1.0977431436667864,0.9827161426880537,-1.1587949372591683e-05,0.3412500000000005,0.8233977761940813,1.0,0.0,0.0,2.4535631801638758,-0.12199999999999989,0.002440138940367709,18.17765625,0.008356979820604238,0.06574999999999775,0.5,-0.1,0.022133571772473964,0.1267499999999977,0.21601202636043998,-0.6399754087711728,3.203457677078367,0.1519103064671305,,1.0,2.52089091573292e-05,0.2667678932994793,0.2801377890854763,0.9696099050698433,-3.7367874567731606e-05
QSO_24.5573297-11.3070934,,,,,,,,,,,0.017873708653312795,1.0,0.058830270796446205,1.0,0.1980000000000004,0.19149999999999778,0.25,0.3260413619221137,1.0,0.0,0.0,2.4628732563662137,-0.0519999999999996,0.0023725912028589647,18.76864705882353,0.007893749735963383,0.10699999999999932,0.23529411764705882,-0.06666666666666667,0.014697268225145098,0.1980000000000004,0.23917016228991855,-0.23099499407329677,-0.5309067332040174,0.14815500276497814,,1.0,3.41826717142199e-05,0.4598639087621523,1.0867116288638028,0.6180339980948049,-2.1873177358809245e-05,0.5617500000000017,0.9999497337232923,1.0,0.0,0.0,0.742214982710115,-0.5844999999999985,0.002423945934391471,18.194882352941175,0.012882840915318685,0.09600000000000009,0.5882352941176471,-0.06666666666666667,0.046838150606044134,0.19149999999999778,0.23856651796451736,-2.2706320270803393,10.106456250356558,0.23440177482588048,,1.0,0.0001382161084020006,-0.5,-0.5,0.999772665814404,-8.40652529333586e-05
QSO_24.5934165-11.2047337,,,,,,,,,,,0.0008501655366884926,0.06553408012093057,0.008796792814905613,153.21348441135746,0.10299999999999798,0.11700000000000088,0.19699999999999918,0.2999257623196002,1.0,0.17647058823529413,0.0,0.7853072180303657,-0.01999999999999602,0.1610244483723812,18.740823529411763,0.005088167165924366,0.05649999999999977,0.35294117647058826,0.0,0.011040588831404193,0.10299999999999798,0.3062085899600632,0.1541300080262737,0.9220048992320806,0.09535644294473572,0.7974101078675173,0.7493904842229611,-8.10999872043084e-06,-0.5,-0.5,0.9990071694963083,-2.2564578861802448e-05,0.19625000000000092,0.8810258630980872,2.0,0.35294117647058826,0.0,1.139451723774589,0.07450000000000756,0.24391869102561325,18.244911764705883,0.006572360040011045,0.07649999999999935,0.35294117647058826,-0.2,0.012799429918324999,0.11700000000000088,0.34103692431650545,0.5969272364405418,0.15879722885757808,0.11991212901588034,0.7615545724517507,0.9994918474768529,1.5912336487794963e-05,0.2951872296354588,1.7068796526238423,0.9997002301315209,-3.852506274166744e-05
QSO_24.7736711-12.3251239,,,,,,,,,,,0.005719793393764413,1.0,0.006027920796926609,1.0,0.17999999999999972,0.11899999999999977,0.17900000000000027,0.7587332638657461,1.0,0.0,0.0,1.9384543188404078,-0.0020000000000095497,0.0013309938312892006,18.67814705882353,0.005749807224083589,0.08500000000000085,0.4117647058823529,0.0,0.009630303354555843,0.17999999999999972,0.2629249813391424,-0.003210067910090845,-0.5250059324807927,0.10739574489131919,,1.0,1.9606041294227782e-06,0.012152698011579595,-0.5,0.9903773169415514,-1.928116449703001e-05,0.5024999999999995,0.9985408340857787,1.0,0.0,0.0,0.8081493061207382,-0.06099999999999284,0.0023327249801145485,18.152235294117645,0.010530418106383636,0.060499999999997556,0.6470588235294118,-0.13333333333333333,0.029376102292768835,0.11899999999999977,0.29354194365899916,-0.4419985730037416,5.505107166009353,0.19115062721251252,,1.0,7.681354622331723e-05,0.06921130768711073,0.05312607550389109,0.38196602050618966,-9.063750669634316e-05
QSO_24.8063859-11.2936793,,,,,,,,,,,0.004950358844077307,1125.4236021299114,0.024309805995353748,0.03720973242749991,0.15900000000000247,0.2015000000000029,0.3357500000000009,0.7344067967961246,1.0,0.17647058823529413,0.0,0.0527707705470968,0.02049999999999841,0.07970740311281412,18.62644117647059,0.007952987615836038,0.07400000000000162,0.4117647058823529,0.0,0.018599150674622377,0.15900000000000247,0.35421753891803187,0.07467505104326772,2.070630050835702,0.14813585600356904,0.7953835377987359,0.9778321367503089,2.7658037283096148e-05,0.41531641085051996,1.2292469701880955,0.9970863434356402,-1.2790257472016344e-05,0.34875000000000256,0.8091785239415402,1.0,0.29411764705882354,0.0,1.810801403124726,-0.2115000000000009,0.6013220264246292,18.028294117647057,0.01057295434029695,0.10699999999999932,0.35294117647058826,0.06666666666666667,0.025135493861298694,0.2015000000000029,0.27548260112167966,-0.7016433855499411,0.650728060516863,0.1906123305393264,0.7261338267772791,0.9999999978561158,6.515770991456036e-05,0.4051746934857289,1.2638314333431846,4.2300630066830894e-13,1.4784015789230259e-05
QSO_24.8255271-11.0194832,,,,,,,,,,,0.01891029778407822,0.03543313882190001,0.00967629600611396,106.68971267566964,0.13349999999999795,0.13449999999999918,0.2944999999999993,0.7504118188224582,1.0,0.29411764705882354,0.0,3.705988209397896,-0.09899999999999665,0.5704010244132061,18.689764705882354,0.008324041331942922,0.06950000000000145,0.35294117647058826,-0.06666666666666667,0.018401626190221336,0.13349999999999795,0.22888728810558834,-0.5182207868207038,0.6621689586790347,0.15557437389605275,0.7277530571636153,0.9999999995297134,5.019360880057982e-05,0.43506315370711274,1.1642666230544705,4.2300630066830894e-13,-2.2838781988956914e-06,0.37575000000000003,0.9981950325666026,1.0,0.23529411764705882,0.0,0.24293183602264115,-0.3225000000000051,0.1542653855675096,18.172823529411765,0.009044805064443924,0.048500000000000654,0.5294117647058824,0.0,0.029536329134811207,0.13449999999999918,0.2247129381363256,-1.6475705337541102,6.798442500802171,0.16436964629406922,0.7091175082276026,0.997807866945016,4.50073111866845e-05,0.2073065967670595,2.20127155487782,0.9995755918481878,-4.316704426302472e-05
QSO_24.8405948-11.8055343,,,,,,,,,,,0.011426627515582636,0.036275520666626586,0.011889496666873283,0.045955592929760904,0.1860000000000035,0.17099999999999937,0.2590000000000021,0.1468729716477575,1.0,0.29411764705882354,0.0,7.251621034256038,0.0660000000000025,0.6094262688056692,18.681264705882352,0.0075435146461210805,0.09700000000000131,0.23529411764705882,-0.13333333333333333,0.01564509215602237,0.1860000000000035,0.2926713312931812,0.14266616131936868,-0.03475083556270331,0.14092239391688835,0.8020762686864708,0.999883487395115,3.080627831570126e-05,0.40648912947478605,1.259300528669528,4.2300630066830894e-13,-3.7462181303094975e-05,0.26975000000000016,0.5224902093669488,1.0,0.35294117647058826,0.0,2.543776446912106,0.17850000000000676,0.37818151858691074,18.209294117647058,0.008108717023328039,0.08699999999999974,0.23529411764705882,-0.06666666666666667,0.01972852668022211,0.17099999999999937,0.22653022537044615,0.6506410726605726,0.745322176753652,0.14765401319455182,0.8130429909083773,0.9998867792503047,3.39244495171575e-05,-0.5,-0.5,4.2300630066830894e-13,-4.155065372583613e-05
